"subject","item","target_response","adverb","seen_in_training","data_source","response","log.RT","correct","voice","mask_added_tokens","stop_at","linear","seen_in_training.n","target_response.n","data_source.n","voice.n","linear.n"
"164","4","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","4","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","5","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","5","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","5","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","5","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","6","Subject target","always","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","6","Subject target","often","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","6","Subject target","typically","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","6","Subject target","usually","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","7","Subject target","always","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","7","Subject target","often","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","7","Subject target","typically","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","7","Subject target","usually","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","8","Subject target","always","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","8","Subject target","often","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","8","Subject target","typically","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","8","Subject target","usually","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","9","Subject target","always","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","9","Subject target","often","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","9","Subject target","typically","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","9","Subject target","usually","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","10","Subject target","always","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","10","Subject target","often","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","10","Subject target","typically","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","10","Subject target","usually","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","11","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","11","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","11","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","11","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","12","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","12","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","12","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","12","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","13","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","13","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","13","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","13","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","14","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","14","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","14","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","14","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","15","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","15","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","15","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","15","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","16","Subject target","always","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","16","Subject target","often","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","16","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","16","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","17","Subject target","always","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","17","Subject target","often","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","17","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","17","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","18","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","18","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","18","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","18","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","19","Subject target","always","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","19","Subject target","often","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","19","Subject target","typically","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","19","Subject target","usually","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","20","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","20","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","20","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","20","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","21","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","21","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","21","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","21","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","22","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","22","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","22","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","22","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","23","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","23","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","23","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","23","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","24","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","24","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","24","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","24","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","25","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","25","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","25","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","25","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","26","Subject target","always","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","26","Subject target","often","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","26","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","26","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","27","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","27","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","27","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","27","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","28","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","28","Subject target","often","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","28","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","28","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","29","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","29","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","29","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","29","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","30","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","30","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","30","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","30","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"164","31","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","31","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","31","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","31","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","32","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","32","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","32","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","32","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","33","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","33","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","33","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","33","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","34","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","34","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","34","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","34","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","35","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","35","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"164","35","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
